year,state,region,state_code,bank_type,sector,priority_classification,credit_crore
2021,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Services,Non-priority,48.98
2021,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Retail Loans,Non-priority,37.04
2021,Uttar Pradesh,North,IN-UP,Regional Rural Banks,MSME,Priority,24.87
2021,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Housing,Priority,17.63
2022,Uttar Pradesh,North,IN-UP,Public Sector Banks,Agriculture,Priority,202.75
2022,Uttar Pradesh,North,IN-UP,Public Sector Banks,Manufacturing,Non-priority,280.52
2022,Uttar Pradesh,North,IN-UP,Public Sector Banks,Services,Non-priority,310.15
2022,Uttar Pradesh,North,IN-UP,Public Sector Banks,Retail Loans,Non-priority,225.48
2022,Uttar Pradesh,North,IN-UP,Public Sector Banks,MSME,Priority,145.78
2022,Uttar Pradesh,North,IN-UP,Public Sector Banks,Housing,Priority,96.01
2022,Uttar Pradesh,North,IN-UP,Private Sector Banks,Agriculture,Priority,154.8
2022,Uttar Pradesh,North,IN-UP,Private Sector Banks,Manufacturing,Non-priority,201.73
2022,Uttar Pradesh,North,IN-UP,Private Sector Banks,Services,Non-priority,223.49
2022,Uttar Pradesh,North,IN-UP,Private Sector Banks,Retail Loans,Non-priority,178.69
2022,Uttar Pradesh,North,IN-UP,Private Sector Banks,MSME,Priority,110.73
2022,Uttar Pradesh,North,IN-UP,Private Sector Banks,Housing,Priority,72.44
2022,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Agriculture,Priority,36.25
2022,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Manufacturing,Non-priority,47.57
2022,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Services,Non-priority,61.88
2022,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Retail Loans,Non-priority,41.76
2022,Uttar Pradesh,North,IN-UP,Regional Rural Banks,MSME,Priority,27.09
2022,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Housing,Priority,19.85
2023,Uttar Pradesh,North,IN-UP,Public Sector Banks,Agriculture,Priority,212.56
2023,Uttar Pradesh,North,IN-UP,Public Sector Banks,Manufacturing,Non-priority,283.06
2023,Uttar Pradesh,North,IN-UP,Public Sector Banks,Services,Non-priority,335.34
2023,Uttar Pradesh,North,IN-UP,Public Sector Banks,Retail Loans,Non-priority,258.7
2023,Uttar Pradesh,North,IN-UP,Public Sector Banks,MSME,Priority,158.01
2023,Uttar Pradesh,North,IN-UP,Public Sector Banks,Housing,Priority,104.81
2023,Uttar Pradesh,North,IN-UP,Private Sector Banks,Agriculture,Priority,159.05
2023,Uttar Pradesh,North,IN-UP,Private Sector Banks,Manufacturing,Non-priority,204.95
2023,Uttar Pradesh,North,IN-UP,Private Sector Banks,Services,Non-priority,268.52
2023,Uttar Pradesh,North,IN-UP,Private Sector Banks,Retail Loans,Non-priority,189.12
2023,Uttar Pradesh,North,IN-UP,Private Sector Banks,MSME,Priority,129.18
2023,Uttar Pradesh,North,IN-UP,Private Sector Banks,Housing,Priority,82.92
2023,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Agriculture,Priority,44.74
2023,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Manufacturing,Non-priority,61.96
2023,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Services,Non-priority,65.98
2023,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Retail Loans,Non-priority,52.62
2023,Uttar Pradesh,North,IN-UP,Regional Rural Banks,MSME,Priority,35.32
2023,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Housing,Priority,22.46
2024,Uttar Pradesh,North,IN-UP,Public Sector Banks,Agriculture,Priority,261.73
2024,Uttar Pradesh,North,IN-UP,Public Sector Banks,Manufacturing,Non-priority,339.36
2024,Uttar Pradesh,North,IN-UP,Public Sector Banks,Services,Non-priority,421.7
2024,Uttar Pradesh,North,IN-UP,Public Sector Banks,Retail Loans,Non-priority,297.98
2024,Uttar Pradesh,North,IN-UP,Public Sector Banks,MSME,Priority,208.57
2024,Uttar Pradesh,North,IN-UP,Public Sector Banks,Housing,Priority,124.24
2024,Uttar Pradesh,North,IN-UP,Private Sector Banks,Agriculture,Priority,174.66
2024,Uttar Pradesh,North,IN-UP,Private Sector Banks,Manufacturing,Non-priority,239.67
2024,Uttar Pradesh,North,IN-UP,Private Sector Banks,Services,Non-priority,284.03
2024,Uttar Pradesh,North,IN-UP,Private Sector Banks,Retail Loans,Non-priority,199.88
2024,Uttar Pradesh,North,IN-UP,Private Sector Banks,MSME,Priority,144.46
2024,Uttar Pradesh,North,IN-UP,Private Sector Banks,Housing,Priority,90.49
2024,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Agriculture,Priority,50.25
2024,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Manufacturing,Non-priority,67.07
2024,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Services,Non-priority,78.34
2024,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Retail Loans,Non-priority,57.61
2024,Uttar Pradesh,North,IN-UP,Regional Rural Banks,MSME,Priority,38.02
2024,Uttar Pradesh,North,IN-UP,Regional Rural Banks,Housing,Priority,23.63
2017,West Bengal,East,IN-WB,Public Sector Banks,Agriculture,Priority,44.34
2017,West Bengal,East,IN-WB,Public Sector Banks,Manufacturing,Non-priority,55.69
2017,West Bengal,East,IN-WB,Public Sector Banks,Services,Non-priority,63.51
2017,West Bengal,East,IN-WB,Public Sector Banks,Retail Loans,Non-priority,47.8
2017,West Bengal,East,IN-WB,Public Sector Banks,MSME,Priority,32.86
2017,West Bengal,East,IN-WB,Public Sector Banks,Housing,Priority,21.1
2017,West Bengal,East,IN-WB,Private Sector Banks,Agriculture,Priority,35.65
2017,West Bengal,East,IN-WB,Private Sector Banks,Manufacturing,Non-priority,40.87
2017,West Bengal,East,IN-WB,Private Sector Banks,Services,Non-priority,48.68
2017,West Bengal,East,IN-WB,Private Sector Banks,Retail Loans,Non-priority,38.12
2017,West Bengal,East,IN-WB,Private Sector Banks,MSME,Priority,25.64
2017,West Bengal,East,IN-WB,Private Sector Banks,Housing,Priority,16.55
2017,West Bengal,East,IN-WB,Regional Rural Banks,Agriculture,Priority,8.57
2017,West Bengal,East,IN-WB,Regional Rural Banks,Manufacturing,Non-priority,11.15
2017,West Bengal,East,IN-WB,Regional Rural Banks,Services,Non-priority,13.82
2017,West Bengal,East,IN-WB,Regional Rural Banks,Retail Loans,Non-priority,10.06
2017,West Bengal,East,IN-WB,Regional Rural Banks,MSME,Priority,6.8
2017,West Bengal,East,IN-WB,Regional Rural Banks,Housing,Priority,4.45
2018,West Bengal,East,IN-WB,Public Sector Banks,Agriculture,Priority,55.21
2018,West Bengal,East,IN-WB,Public Sector Banks,Manufacturing,Non-priority,66.4
2018,West Bengal,East,IN-WB,Public Sector Banks,Services,Non-priority,83.84
2018,West Bengal,East,IN-WB,Public Sector Banks,Retail Loans,Non-priority,57.1
2018,West Bengal,East,IN-WB,Public Sector Banks,MSME,Priority,37.45
2018,West Bengal,East,IN-WB,Public Sector Banks,Housing,Priority,27.46
2018,West Bengal,East,IN-WB,Private Sector Banks,Agriculture,Priority,40.05
2018,West Bengal,East,IN-WB,Private Sector Banks,Manufacturing,Non-priority,50.77
2018,West Bengal,East,IN-WB,Private Sector Banks,Services,Non-priority,61.47
2018,West Bengal,East,IN-WB,Private Sector Banks,Retail Loans,Non-priority,43.45
2018,West Bengal,East,IN-WB,Private Sector Banks,MSME,Priority,28.21
2018,West Bengal,East,IN-WB,Private Sector Banks,Housing,Priority,18.87
2018,West Bengal,East,IN-WB,Regional Rural Banks,Agriculture,Priority,9.69
2018,West Bengal,East,IN-WB,Regional Rural Banks,Manufacturing,Non-priority,12.09
2018,West Bengal,East,IN-WB,Regional Rural Banks,Services,Non-priority,15.42
2018,West Bengal,East,IN-WB,Regional Rural Banks,Retail Loans,Non-priority,10.56
2018,West Bengal,East,IN-WB,Regional Rural Banks,MSME,Priority,7.06
2018,West Bengal,East,IN-WB,Regional Rural Banks,Housing,Priority,4.5
2019,West Bengal,East,IN-WB,Public Sector Banks,Agriculture,Priority,57.87
2019,West Bengal,East,IN-WB,Public Sector Banks,Manufacturing,Non-priority,77.85
2019,West Bengal,East,IN-WB,Public Sector Banks,Services,Non-priority,85.73
2019,West Bengal,East,IN-WB,Public Sector Banks,Retail Loans,Non-priority,67.93
2019,West Bengal,East,IN-WB,Public Sector Banks,MSME,Priority,42.22
2019,West Bengal,East,IN-WB,Public Sector Banks,Housing,Priority,28.89
2019,West Bengal,East,IN-WB,Private Sector Banks,Agriculture,Priority,42.94
2019,West Bengal,East,IN-WB,Private Sector Banks,Manufacturing,Non-priority,52.75
2019,West Bengal,East,IN-WB,Private Sector Banks,Services,Non-priority,59.01
2019,West Bengal,East,IN-WB,Private Sector Banks,Retail Loans,Non-priority,42.38
2019,West Bengal,East,IN-WB,Private Sector Banks,MSME,Priority,28.62
2019,West Bengal,East,IN-WB,Private Sector Banks,Housing,Priority,20.25
2019,West Bengal,East,IN-WB,Regional Rural Banks,Agriculture,Priority,11.1
2019,West Bengal,East,IN-WB,Regional Rural Banks,Manufacturing,Non-priority,13.93
2019,West Bengal,East,IN-WB,Regional Rural Banks,Services,Non-priority,16.24
2019,West Bengal,East,IN-WB,Regional Rural Banks,Retail Loans,Non-priority,12.47
2019,West Bengal,East,IN-WB,Regional Rural Banks,MSME,Priority,7.64
2019,West Bengal,East,IN-WB,Regional Rural Banks,Housing,Priority,5.3
2020,West Bengal,East,IN-WB,Public Sector Banks,Agriculture,Priority,66.82
2020,West Bengal,East,IN-WB,Public Sector Banks,Manufacturing,Non-priority,77.62
2020,West Bengal,East,IN-WB,Public Sector Banks,Services,Non-priority,97.11
2020,West Bengal,East,IN-WB,Public Sector Banks,Retail Loans,Non-priority,71.98
2020,West Bengal,East,IN-WB,Public Sector Banks,MSME,Priority,44.28
2020,West Bengal,East,IN-WB,Public Sector Banks,Housing,Priority,30.66
2020,West Bengal,East,IN-WB,Private Sector Banks,Agriculture,Priority,43.94
2020,West Bengal,East,IN-WB,Private Sector Banks,Manufacturing,Non-priority,53.05
2020,West Bengal,East,IN-WB,Private Sector Banks,Services,Non-priority,69.8
2020,West Bengal,East,IN-WB,Private Sector Banks,Retail Loans,Non-priority,46.78
2020,West Bengal,East,IN-WB,Private Sector Banks,MSME,Priority,31.99
2020,West Bengal,East,IN-WB,Private Sector Banks,Housing,Priority,22.19
2020,West Bengal,East,IN-WB,Regional Rural Banks,Agriculture,Priority,12.3
2020,West Bengal,East,IN-WB,Regional Rural Banks,Manufacturing,Non-priority,17.19
2020,West Bengal,East,IN-WB,Regional Rural Banks,Services,Non-priority,18.44
2020,West Bengal,East,IN-WB,Regional Rural Banks,Retail Loans,Non-priority,13.27
2020,West Bengal,East,IN-WB,Regional Rural Banks,MSME,Priority,9.93
2020,West Bengal,East,IN-WB,Regional Rural Banks,Housing,Priority,6.56
2021,West Bengal,East,IN-WB,Public Sector Banks,Agriculture,Priority,73.79
2021,West Bengal,East,IN-WB,Public Sector Banks,Manufacturing,Non-priority,89.34
2021,West Bengal,East,IN-WB,Public Sector Banks,Services,Non-priority,105.37
2021,West Bengal,East,IN-WB,Public Sector Banks,Retail Loans,Non-priority,79.33
2021,West Bengal,East,IN-WB,Public Sector Banks,MSME,Priority,56.09
2021,West Bengal,East,IN-WB,Public Sector Banks,Housing,Priority,36.45
2021,West Bengal,East,IN-WB,Private Sector Banks,Agriculture,Priority,60.21
2021,West Bengal,East,IN-WB,Private Sector Banks,Manufacturing,Non-priority,70.24
2021,West Bengal,East,IN-WB,Private Sector Banks,Services,Non-priority,87.8
2021,West Bengal,East,IN-WB,Private Sector Banks,Retail Loans,Non-priority,62.92
2021,West Bengal,East,IN-WB,Private Sector Banks,MSME,Priority,41.15
2021,West Bengal,East,IN-WB,Private Sector Banks,Housing,Priority,27.06
2021,West Bengal,East,IN-WB,Regional Rural Banks,Agriculture,Priority,13.73
2021,West Bengal,East,IN-WB,Regional Rural Banks,Manufacturing,Non-priority,16.42
2021,West Bengal,East,IN-WB,Regional Rural Banks,Services,Non-priority,20.68
2021,West Bengal,East,IN-WB,Regional Rural Banks,Retail Loans,Non-priority,15.71
2021,West Bengal,East,IN-WB,Regional Rural Banks,MSME,Priority,9.73
2021,West Bengal,East,IN-WB,Regional Rural Banks,Housing,Priority,6.79
2022,West Bengal,East,IN-WB,Public Sector Banks,Agriculture,Priority,83.46
2022,West Bengal,East,IN-WB,Public Sector Banks,Manufacturing,Non-priority,105.9
2022,West Bengal,East,IN-WB,Public Sector Banks,Services,Non-priority,133.54
2022,West Bengal,East,IN-WB,Public Sector Banks,Retail Loans,Non-priority,98.52
2022,West Bengal,East,IN-WB,Public Sector Banks,MSME,Priority,64.63
2022,West Bengal,East,IN-WB,Public Sector Banks,Housing,Priority,40.35
2022,West Bengal,East,IN-WB,Private Sector Banks,Agriculture,Priority,63.82
2022,West Bengal,East,IN-WB,Private Sector Banks,Manufacturing,Non-priority,77.29
2022,West Bengal,East,IN-WB,Private Sector Banks,Services,Non-priority,98.15
2022,West Bengal,East,IN-WB,Private Sector Banks,Retail Loans,Non-priority,67.86
2022,West Bengal,East,IN-WB,Private Sector Banks,MSME,Priority,45.51
2022,West Bengal,East,IN-WB,Private Sector Banks,Housing,Priority,30.21
2022,West Bengal,East,IN-WB,Regional Rural Banks,Agriculture,Priority,15.66
2022,West Bengal,East,IN-WB,Regional Rural Banks,Manufacturing,Non-priority,20.75
2022,West Bengal,East,IN-WB,Regional Rural Banks,Services,Non-priority,24.36
2022,West Bengal,East,IN-WB,Regional Rural Banks,Retail Loans,Non-priority,17.55
2022,West Bengal,East,IN-WB,Regional Rural Banks,MSME,Priority,11.33
2022,West Bengal,East,IN-WB,Regional Rural Banks,Housing,Priority,8.0
2023,West Bengal,East,IN-WB,Public Sector Banks,Agriculture,Priority,94.45
2023,West Bengal,East,IN-WB,Public Sector Banks,Manufacturing,Non-priority,107.84
2023,West Bengal,East,IN-WB,Public Sector Banks,Services,Non-priority,142.99
2023,West Bengal,East,IN-WB,Public Sector Banks,Retail Loans,Non-priority,103.39
2023,West Bengal,East,IN-WB,Public Sector Banks,MSME,Priority,66.64
2023,West Bengal,East,IN-WB,Public Sector Banks,Housing,Priority,43.66
2023,West Bengal,East,IN-WB,Private Sector Banks,Agriculture,Priority,71.22
2023,West Bengal,East,IN-WB,Private Sector Banks,Manufacturing,Non-priority,84.8
2023,West Bengal,East,IN-WB,Private Sector Banks,Services,Non-priority,106.25
2023,West Bengal,East,IN-WB,Private Sector Banks,Retail Loans,Non-priority,75.4
2023,West Bengal,East,IN-WB,Private Sector Banks,MSME,Priority,47.99
2023,West Bengal,East,IN-WB,Private Sector Banks,Housing,Priority,32.53
2023,West Bengal,East,IN-WB,Regional Rural Banks,Agriculture,Priority,17.38
2023,West Bengal,East,IN-WB,Regional Rural Banks,Manufacturing,Non-priority,20.4
2023,West Bengal,East,IN-WB,Regional Rural Banks,Services,Non-priority,25.61
2023,West Bengal,East,IN-WB,Regional Rural Banks,Retail Loans,Non-priority,18.05
2023,West Bengal,East,IN-WB,Regional Rural Banks,MSME,Priority,11.48
2023,West Bengal,East,IN-WB,Regional Rural Banks,Housing,Priority,7.7
2024,West Bengal,East,IN-WB,Public Sector Banks,Agriculture,Priority,98.06
2024,West Bengal,East,IN-WB,Public Sector Banks,Manufacturing,Non-priority,127.07
2024,West Bengal,East,IN-WB,Public Sector Banks,Services,Non-priority,150.42
2024,West Bengal,East,IN-WB,Public Sector Banks,Retail Loans,Non-priority,110.81
2024,West Bengal,East,IN-WB,Public Sector Banks,MSME,Priority,72.89
2024,West Bengal,East,IN-WB,Public Sector Banks,Housing,Priority,50.05
2024,West Bengal,East,IN-WB,Private Sector Banks,Agriculture,Priority,74.7
2024,West Bengal,East,IN-WB,Private Sector Banks,Manufacturing,Non-priority,101.57
2024,West Bengal,East,IN-WB,Private Sector Banks,Services,Non-priority,115.61
2024,West Bengal,East,IN-WB,Private Sector Banks,Retail Loans,Non-priority,88.66
2024,West Bengal,East,IN-WB,Private Sector Banks,MSME,Priority,58.36
2024,West Bengal,East,IN-WB,Private Sector Banks,Housing,Priority,39.97
2024,West Bengal,East,IN-WB,Regional Rural Banks,Agriculture,Priority,19.36
2024,West Bengal,East,IN-WB,Regional Rural Banks,Manufacturing,Non-priority,25.07
2024,West Bengal,East,IN-WB,Regional Rural Banks,Services,Non-priority,32.48
2024,West Bengal,East,IN-WB,Regional Rural Banks,Retail Loans,Non-priority,22.76
2024,West Bengal,East,IN-WB,Regional Rural Banks,MSME,Priority,14.53
2024,West Bengal,East,IN-WB,Regional Rural Banks,Housing,Priority,9.9
2017,Rajasthan,North,IN-RJ,Public Sector Banks,Agriculture,Priority,39.6
2017,Rajasthan,North,IN-RJ,Public Sector Banks,Manufacturing,Non-priority,52.11
2017,Rajasthan,North,IN-RJ,Public Sector Banks,Services,Non-priority,60.93
2017,Rajasthan,North,IN-RJ,Public Sector Banks,Retail Loans,Non-priority,44.76
2017,Rajasthan,North,IN-RJ,Public Sector Banks,MSME,Priority,29.5
2017,Rajasthan,North,IN-RJ,Public Sector Banks,Housing,Priority,19.54
2017,Rajasthan,North,IN-RJ,Private Sector Banks,Agriculture,Priority,27.32
2017,Rajasthan,North,IN-RJ,Private Sector Banks,Manufacturing,Non-priority,35.86
2017,Rajasthan,North,IN-RJ,Private Sector Banks,Services,Non-priority,41.67
2017,Rajasthan,North,IN-RJ,Private Sector Banks,Retail Loans,Non-priority,30.14
2017,Rajasthan,North,IN-RJ,Private Sector Banks,MSME,Priority,22.07
2017,Rajasthan,North,IN-RJ,Private Sector Banks,Housing,Priority,13.88
2017,Rajasthan,North,IN-RJ,Regional Rural Banks,Agriculture,Priority,7.07
2017,Rajasthan,North,IN-RJ,Regional Rural Banks,Manufacturing,Non-priority,8.42
2017,Rajasthan,North,IN-RJ,Regional Rural Banks,Services,Non-priority,10.94
2017,Rajasthan,North,IN-RJ,Regional Rural Banks,Retail Loans,Non-priority,7.94
2017,Rajasthan,North,IN-RJ,Regional Rural Banks,MSME,Priority,5.33
2017,Rajasthan,North,IN-RJ,Regional Rural Banks,Housing,Priority,3.18
2018,Rajasthan,North,IN-RJ,Public Sector Banks,Agriculture,Priority,41.76
2018,Rajasthan,North,IN-RJ,Public Sector Banks,Manufacturing,Non-priority,53.25
2018,Rajasthan,North,IN-RJ,Public Sector Banks,Services,Non-priority,69.2
2018,Rajasthan,North,IN-RJ,Public Sector Banks,Retail Loans,Non-priority,49.49
2018,Rajasthan,North,IN-RJ,Public Sector Banks,MSME,Priority,33.13
2018,Rajasthan,North,IN-RJ,Public Sector Banks,Housing,Priority,20.31
2018,Rajasthan,North,IN-RJ,Private Sector Banks,Agriculture,Priority,29.21
2018,Rajasthan,North,IN-RJ,Private Sector Banks,Manufacturing,Non-priority,39.39
2018,Rajasthan,North,IN-RJ,Private Sector Banks,Services,Non-priority,45.96
2018,Rajasthan,North,IN-RJ,Private Sector Banks,Retail Loans,Non-priority,35.16
2018,Rajasthan,North,IN-RJ,Private Sector Banks,MSME,Priority,22.55
2018,Rajasthan,North,IN-RJ,Private Sector Banks,Housing,Priority,15.19
2018,Rajasthan,North,IN-RJ,Regional Rural Banks,Agriculture,Priority,8.53
2018,Rajasthan,North,IN-RJ,Regional Rural Banks,Manufacturing,Non-priority,10.54
2018,Rajasthan,North,IN-RJ,Regional Rural Banks,Services,Non-priority,13.52
2018,Rajasthan,North,IN-RJ,Regional Rural Banks,Retail Loans,Non-priority,9.79
2018,Rajasthan,North,IN-RJ,Regional Rural Banks,MSME,Priority,6.11
2018,Rajasthan,North,IN-RJ,Regional Rural Banks,Housing,Priority,3.97
2019,Rajasthan,North,IN-RJ,Public Sector Banks,Agriculture,Priority,48.59
2019,Rajasthan,North,IN-RJ,Public Sector Banks,Manufacturing,Non-priority,63.61
2019,Rajasthan,North,IN-RJ,Public Sector Banks,Services,Non-priority,69.6
2019,Rajasthan,North,IN-RJ,Public Sector Banks,Retail Loans,Non-priority,50.96
2019,Rajasthan,North,IN-RJ,Public Sector Banks,MSME,Priority,35.71
2019,Rajasthan,North,IN-RJ,Public Sector Banks,Housing,Priority,24.48
2019,Rajasthan,North,IN-RJ,Private Sector Banks,Agriculture,Priority,34.75
2019,Rajasthan,North,IN-RJ,Private Sector Banks,Manufacturing,Non-priority,42.39
2019,Rajasthan,North,IN-RJ,Private Sector Banks,Services,Non-priority,53.77
2019,Rajasthan,North,IN-RJ,Private Sector Banks,Retail Loans,Non-priority,36.4
2019,Rajasthan,North,IN-RJ,Private Sector Banks,MSME,Priority,26.28
2019,Rajasthan,North,IN-RJ,Private Sector Banks,Housing,Priority,15.87
2019,Rajasthan,North,IN-RJ,Regional Rural Banks,Agriculture,Priority,9.32
2019,Rajasthan,North,IN-RJ,Regional Rural Banks,Manufacturing,Non-priority,12.07
2019,Rajasthan,North,IN-RJ,Regional Rural Banks,Services,Non-priority,13.78
2019,Rajasthan,North,IN-RJ,Regional Rural Banks,Retail Loans,Non-priority,9.97
2019,Rajasthan,North,IN-RJ,Regional Rural Banks,MSME,Priority,7.05
2019,Rajasthan,North,IN-RJ,Regional Rural Banks,Housing,Priority,4.53
2020,Rajasthan,North,IN-RJ,Public Sector Banks,Agriculture,Priority,57.43
2020,Rajasthan,North,IN-RJ,Public Sector Banks,Manufacturing,Non-priority,74.47
2020,Rajasthan,North,IN-RJ,Public Sector Banks,Services,Non-priority,86.81
2020,Rajasthan,North,IN-RJ,Public Sector Banks,Retail Loans,Non-priority,63.8
2020,Rajasthan,North,IN-RJ,Public Sector Banks,MSME,Priority,38.99
2020,Rajasthan,North,IN-RJ,Public Sector Banks,Housing,Priority,26.48
2020,Rajasthan,North,IN-RJ,Private Sector Banks,Agriculture,Priority,41.46
2020,Rajasthan,North,IN-RJ,Private Sector Banks,Manufacturing,Non-priority,52.61
2020,Rajasthan,North,IN-RJ,Private Sector Banks,Services,Non-priority,59.17
2020,Rajasthan,North,IN-RJ,Private Sector Banks,Retail Loans,Non-priority,43.15
2020,Rajasthan,North,IN-RJ,Private Sector Banks,MSME,Priority,29.41
2020,Rajasthan,North,IN-RJ,Private Sector Banks,Housing,Priority,21.09
2020,Rajasthan,North,IN-RJ,Regional Rural Banks,Agriculture,Priority,9.87
2020,Rajasthan,North,IN-RJ,Regional Rural Banks,Manufacturing,Non-priority,13.26
2020,Rajasthan,North,IN-RJ,Regional Rural Banks,Services,Non-priority,15.86
2020,Rajasthan,North,IN-RJ,Regional Rural Banks,Retail Loans,Non-priority,11.06
2020,Rajasthan,North,IN-RJ,Regional Rural Banks,MSME,Priority,7.74
2020,Rajasthan,North,IN-RJ,Regional Rural Banks,Housing,Priority,5.4
2021,Rajasthan,North,IN-RJ,Public Sector Banks,Agriculture,Priority,57.42
2021,Rajasthan,North,IN-RJ,Public Sector Banks,Manufacturing,Non-priority,69.69
2021,Rajasthan,North,IN-RJ,Public Sector Banks,Services,Non-priority,88.99
2021,Rajasthan,North,IN-RJ,Public Sector Banks,Retail Loans,Non-priority,62.04
2021,Rajasthan,North,IN-RJ,Public Sector Banks,MSME,Priority,40.71
2021,Rajasthan,North,IN-RJ,Public Sector Banks,Housing,Priority,28.13
2021,Rajasthan,North,IN-RJ,Private Sector Banks,Agriculture,Priority,43.45
2021,Rajasthan,North,IN-RJ,Private Sector Banks,Manufacturing,Non-priority,52.78
2021,Rajasthan,North,IN-RJ,Private Sector Banks,Services,Non-priority,70.73
2021,Rajasthan,North,IN-RJ,Private Sector Banks,Retail Loans,Non-priority,45.46
2021,Rajasthan,North,IN-RJ,Private Sector Banks,MSME,Priority,32.13
2021,Rajasthan,North,IN-RJ,Private Sector Banks,Housing,Priority,21.32
2021,Rajasthan,North,IN-RJ,Regional Rural Banks,Agriculture,Priority,11.86
2021,Rajasthan,North,IN-RJ,Regional Rural Banks,Manufacturing,Non-priority,15.88
2021,Rajasthan,North,IN-RJ,Regional Rural Banks,Services,Non-priority,19.81
2021,Rajasthan,North,IN-RJ,Regional Rural Banks,Retail Loans,Non-priority,13.05
2021,Rajasthan,North,IN-RJ,Regional Rural Banks,MSME,Priority,8.4
2021,Rajasthan,North,IN-RJ,Regional Rural Banks,Housing,Priority,6.18
2022,Rajasthan,North,IN-RJ,Public Sector Banks,Agriculture,Priority,68.85
2022,Rajasthan,North,IN-RJ,Public Sector Banks,Manufacturing,Non-priority,89.82
2022,Rajasthan,North,IN-RJ,Public Sector Banks,Services,Non-priority,101.98
2022,Rajasthan,North,IN-RJ,Public Sector Banks,Retail Loans,Non-priority,70.94
2022,Rajasthan,North,IN-RJ,Public Sector Banks,MSME,Priority,50.41
2022,Rajasthan,North,IN-RJ,Public Sector Banks,Housing,Priority,34.66
2022,Rajasthan,North,IN-RJ,Private Sector Banks,Agriculture,Priority,49.26
2022,Rajasthan,North,IN-RJ,Private Sector Banks,Manufacturing,Non-priority,64.04
2022,Rajasthan,North,IN-RJ,Private Sector Banks,Services,Non-priority,78.34
2022,Rajasthan,North,IN-RJ,Private Sector Banks,Retail Loans,Non-priority,51.38
2022,Rajasthan,North,IN-RJ,Private Sector Banks,MSME,Priority,37.49
2022,Rajasthan,North,IN-RJ,Private Sector Banks,Housing,Priority,23.93
2022,Rajasthan,North,IN-RJ,Regional Rural Banks,Agriculture,Priority,11.25
2022,Rajasthan,North,IN-RJ,Regional Rural Banks,Manufacturing,Non-priority,16.55
2022,Rajasthan,North,IN-RJ,Regional Rural Banks,Services,Non-priority,18.78
2022,Rajasthan,North,IN-RJ,Regional Rural Banks,Retail Loans,Non-priority,14.41
2022,Rajasthan,North,IN-RJ,Regional Rural Banks,MSME,Priority,9.06
2022,Rajasthan,North,IN-RJ,Regional Rural Banks,Housing,Priority,5.8
2023,Rajasthan,North,IN-RJ,Public Sector Banks,Agriculture,Priority,76.22
2023,Rajasthan,North,IN-RJ,Public Sector Banks,Manufacturing,Non-priority,100.92
2023,Rajasthan,North,IN-RJ,Public Sector Banks,Services,Non-priority,112.82
2023,Rajasthan,North,IN-RJ,Public Sector Banks,Retail Loans,Non-priority,79.43
2023,Rajasthan,North,IN-RJ,Public Sector Banks,MSME,Priority,54.51
2023,Rajasthan,North,IN-RJ,Public Sector Banks,Housing,Priority,38.7
2023,Rajasthan,North,IN-RJ,Private Sector Banks,Agriculture,Priority,60.61
2023,Rajasthan,North,IN-RJ,Private Sector Banks,Manufacturing,Non-priority,74.79
2023,Rajasthan,North,IN-RJ,Private Sector Banks,Services,Non-priority,89.53
2023,Rajasthan,North,IN-RJ,Private Sector Banks,Retail Loans,Non-priority,68.38
2023,Rajasthan,North,IN-RJ,Private Sector Banks,MSME,Priority,43.17
2023,Rajasthan,North,IN-RJ,Private Sector Banks,Housing,Priority,29.72
2023,Rajasthan,North,IN-RJ,Regional Rural Banks,Agriculture,Priority,14.55
2023,Rajasthan,North,IN-RJ,Regional Rural Banks,Manufacturing,Non-priority,18.41
2023,Rajasthan,North,IN-RJ,Regional Rural Banks,Services,Non-priority,21.4
2023,Rajasthan,North,IN-RJ,Regional Rural Banks,Retail Loans,Non-priority,14.99
2023,Rajasthan,North,IN-RJ,Regional Rural Banks,MSME,Priority,10.75
2023,Rajasthan,North,IN-RJ,Regional Rural Banks,Housing,Priority,6.82
2024,Rajasthan,North,IN-RJ,Public Sector Banks,Agriculture,Priority,81.31
2024,Rajasthan,North,IN-RJ,Public Sector Banks,Manufacturing,Non-priority,102.15
2024,Rajasthan,North,IN-RJ,Public Sector Banks,Services,Non-priority,136.3
2024,Rajasthan,North,IN-RJ,Public Sector Banks,Retail Loans,Non-priority,92.45
